x,y,type
432.181,277.446,comb
281.89,479.836,comb
448.62,294.587,comb
370.563,298.646,comb
483.929,249,comb
298.324,338.842,comb
290.478,475.871,comb
199.245,139.862,comb
159.647,400.274,comb
140.488,217.088,comb
252.764,432.275,comb
358.338,312.75,comb
319.124,164.99,comb
501.64,406.803,comb
430.067,362.607,comb
475.55,359.62,comb
315.836,284.653,comb
322.56,165.403,comb
178.917,196.765,comb
234.572,431.54,comb
152.334,383.662,comb
341.161,237.504,comb
289.303,508.814,comb
97.7542,161.358,comb
449.743,150.676,comb
410.379,440.853,comb
442.039,234.259,comb
406.639,369.357,comb
207.474,136.034,comb
165.586,207.236,comb
443.061,404.378,comb
354.325,157.979,comb
353.689,95.5881,comb
400.39,340.558,comb
340.304,325.669,comb
279.753,464.4,comb
298.699,452.949,comb
314.221,405.711,comb
314.237,311.716,comb
217.454,123.206,comb
417.53,89.8268,comb
419.842,470.949,comb
243.644,482.293,comb
439.522,346.216,comb
382.058,184.557,comb
255.655,149.335,comb
169.007,281.156,comb
419.305,313.499,comb
170.865,204.523,comb
143.698,320.648,comb
215.999,157.456,comb
185.945,426.314,comb
191.694,157.523,comb
267.08,392.976,comb
358.963,356.176,comb
355.351,498.913,comb
187.004,471.696,comb
485.653,271.511,comb
433.813,281.136,comb
209.188,369.129,comb
410.048,136.745,comb
319.215,255.677,comb
374.501,385.998,comb
462.543,356.235,comb
211.169,367.277,comb
121.637,414.208,comb
156.51,457.491,comb
257.433,190.791,comb
402.099,186.45,comb
188.364,268.251,comb
260.979,245.833,comb
136.043,123.622,comb
382.954,389.505,comb
407.062,174.579,comb
223.969,208.621,comb
410.99,411.141,comb
292.926,180.748,comb
441.455,300.304,comb
250.089,231.073,comb
385.722,257.741,comb
183.239,115.649,comb
156.521,373.964,comb
325.282,336.257,comb
216.525,408.58,comb
351.737,396.181,comb
247.339,361.479,comb
290.567,247.01,comb
148.073,299.94,comb
475.843,132.986,comb
446.579,346.274,comb
365.231,162.947,comb
485.602,329.743,comb
209.054,466.304,comb
348.533,138.964,comb
462.677,189.122,comb
345.87,237.627,comb
254.599,383.647,comb
195.63,344.979,comb
148.27,276.718,comb
197.066,456.443,comb
183.748,422.141,comb
214.448,123.697,comb
122.401,391.699,comb
252.009,217.769,comb
335.181,447.997,comb
247.89,230.224,comb
284.111,205.471,comb
325.507,422.787,comb
143.106,356.462,comb
215.307,99.2696,comb
325.035,158.952,comb
414.817,383.209,comb
192.973,319.92,comb
330.637,143.445,comb
168.278,481.864,comb
169.228,159.405,comb
203.65,186.826,comb
193.004,202.15,comb
512.486,246.644,comb
195.785,321.148,comb
360.292,501.581,comb
309.317,284.294,comb
372.245,427.167,comb
416.73,289.988,comb
206.021,218.634,comb
458.793,206.79,comb
330.781,410.845,comb
271.953,468.081,comb
98.2748,233.223,comb
457.024,373.651,comb
158.099,249.228,comb
374.802,325.874,comb
280.347,357.99,comb
446.085,217.528,comb
431.674,453.879,comb
314.273,192.068,comb
386.212,302.196,comb
340.269,166.991,comb
293.821,258.152,comb
271.904,442.531,comb
335.273,388.593,comb
174.692,198.752,comb
483.194,374.682,comb
467.637,121.351,comb
293.155,462.122,comb
247.061,116.149,comb
183.723,221.156,comb
347.67,399.966,comb
420.955,220.449,comb
275.006,147.046,comb
472.639,276.863,comb
144.302,514.145,comb
410.997,228.482,comb
196.465,458.944,comb
360.123,418.725,comb
419.694,150.941,comb
190.429,421.035,comb
208.881,114.406,comb
237.017,160.051,comb
293.709,171.323,comb
445.472,495.304,comb
438.25,259.606,comb
312.126,483.958,comb
336.184,195.993,comb
214,331.906,comb
327.944,337.372,comb
471.051,422.014,comb
226.089,227.491,comb
225.145,171.09,comb
416.59,190.359,comb
199.884,178.321,comb
450.037,412.562,comb
485.724,289.966,comb
273.131,281.853,comb
292.928,133.129,comb
347.065,489.976,comb
153.428,295.545,comb
238.656,487.56,comb
254.792,184.594,comb
157.323,225.6,comb
321.6,424.103,comb
138.155,250.308,comb
189.351,338.918,comb
163.705,380.598,comb
452.406,353.543,comb
142.055,446.165,comb
431.924,277.745,comb
329.454,199.083,comb
218.64,265.347,comb
239.415,225.768,comb
160.491,188.635,comb
178.423,190.086,comb
424.714,371.072,comb
322.728,236.159,comb
193.392,147.654,comb
284.784,268.201,comb
433.806,434.042,comb
290.984,191.897,comb
269.06,173.088,comb
248.164,154.801,comb
276.396,256.936,comb
157.224,475.157,comb
312.444,389.179,comb
260.019,385.078,comb
473.116,366.681,comb
475.662,155.06,comb
312.984,249.052,comb
376.275,459.012,comb
343.82,387.435,comb
382.298,471.345,comb
152.451,258.721,comb
196.663,324.422,comb
489.101,212.441,comb
469.997,400.894,comb
409.183,268.603,comb
285.776,140.635,comb
337.754,103.706,comb
238.633,190.801,comb
314.469,500.555,comb
319.562,330.458,comb
243.644,219.754,comb
470.169,120.945,comb
212.445,287.694,comb
173.619,118.181,comb
188.715,302.882,comb
221.179,281.519,comb
318.816,484.282,comb
399.621,401.358,comb
130.37,398.683,comb
379.649,422.979,comb
355.762,259.52,comb
215.89,403.752,comb
491.237,481.115,comb
479.547,256.882,comb
341.058,499.45,comb
275.067,162.769,comb
302.34,429.187,comb
231.484,159.674,comb
262.383,178.652,comb
235.759,167.709,comb
355.027,390.75,comb
340.704,452.526,comb
364.347,193.083,comb
484.146,338.482,comb
177.922,286.269,comb
472.879,135.371,comb
408.806,341.378,comb
138.925,433.907,comb
294.376,192.054,comb
488.023,238.848,comb
459.911,294.04,comb
518.809,241.588,comb
354.793,271.443,comb
463.454,293.249,comb
279.887,409.535,comb
449.419,124.195,comb
446.254,223.122,comb
346.006,156.953,comb
359.178,193.758,comb
190.011,457.75,comb
271.544,288.303,comb
157.847,473.556,comb
360.049,339.409,comb
451.13,168.794,comb
369.763,133.224,comb
237.455,441.904,comb
524.615,176.158,comb
337.28,401.58,comb
200.1,221.55,comb
336.568,421.254,comb
522.96,497.768,comb
281.484,476.5,comb
159.232,301.258,comb
305.898,374.378,comb
431.348,145.332,comb
352.963,429.838,comb
425.875,501.071,comb
397.332,365.223,comb
224.613,467.866,comb
425.213,213.502,comb
279.203,191.644,comb
276.988,302.128,comb
285.885,295.79,comb
315.437,402.022,comb
305.852,414.075,comb
114.6,212.057,comb
243.773,249.39,comb
296.857,162.046,comb
336.267,520.689,comb
332.299,244.089,comb
253.647,363.285,comb
186.256,417.293,comb
414.281,285.792,comb
175.241,140.803,comb
252.301,228.86,comb
312.021,489.276,comb
160.192,216.216,comb
399.943,399.498,comb
320.291,281.007,comb
402.247,142.315,comb
285.776,330.562,comb
260.263,455.608,comb
313.069,436.384,comb
293.186,492.333,comb
483.683,375.616,comb
162.519,149.953,comb
240.659,393.502,comb
165.325,270.987,comb
289.25,215.162,comb
380.356,499.127,comb
217.427,196.72,comb
394.347,300.654,comb
154.314,289.651,comb
188.869,218.626,comb
365.881,234.031,comb
455.481,497.639,comb
277.074,325.122,comb
436.32,168.33,comb
399.251,400.212,comb
292.63,450.807,comb
228.031,503.113,comb
150.572,254.504,comb
410.07,408.691,comb
354.515,363.529,comb
464.991,101.55,comb
287.797,468.417,comb
182.456,411.13,comb
308.831,209.247,comb
345.594,275.82,comb
176.269,458.61,comb
322.055,483.312,comb
428.075,384.253,comb
273.749,460.36,comb
278.712,248.958,comb
338.882,422.672,comb
221.24,173.739,comb
355.292,350.166,comb
432.837,189.394,comb
132.606,502.915,comb
283.166,156.875,comb
367.443,257.602,comb
196.112,123.831,comb
155.048,219.861,comb
483.872,335.176,comb
226.706,202.935,comb
189.308,177.572,comb
258.726,165.464,comb
445.852,177.32,comb
278.069,293.964,comb
129.338,463.617,comb
129.146,375.651,comb
353.261,345.667,comb
120.533,284.082,comb
459.152,363.735,comb
452.435,486.93,comb
224.674,455.517,comb
153.473,453.618,comb
488.215,154.046,comb
245.17,332.614,comb
489.134,397.706,comb
210.856,119.166,comb
104.345,331.775,comb
295.064,347.1,comb
183.747,257.274,comb
263.169,321.105,comb
175.283,347.555,comb
292.082,207.476,comb
480.652,148.422,comb
313.161,423.136,comb
332.36,188.295,comb
352.829,237.852,comb
201.083,448.97,comb
131.023,207.723,comb
456.361,194.7,comb
185.296,381.8,comb
365.635,355.491,comb
376.778,241.463,comb
414.392,404.583,comb
165.253,437.573,comb
109.684,140.919,comb
273.083,252.694,comb
545.486,384.264,comb
139.098,473.879,comb
448.145,191.325,comb
406.958,110.373,comb
201.972,377.104,comb
162.329,286.423,comb
187.438,383.657,comb
312.351,201.807,comb
166.763,263.934,comb
457.364,297.088,comb
324.823,398.411,comb
266.926,424.994,comb
317.113,364.629,comb
378.774,328.114,comb
229.396,177.645,comb
446.472,455.044,comb
152.131,440.464,comb
317.846,427.406,comb
484.844,173.37,comb
252.844,140.791,comb
302.373,168.439,comb
191.451,457.161,comb
201.6,117.675,comb
457.559,329.915,comb
185.142,145.023,comb
249.963,475.816,comb
417.878,339.767,comb
431.644,358.781,comb
498.044,362.03,comb
357.232,142.039,comb
485.459,208.462,comb
143.892,271.382,comb
341.937,136.119,comb
330.85,452.348,comb
411.665,296.832,comb
389.141,412.416,comb
459.413,148.874,comb
307,495.133,comb
188.225,351.74,comb
367.775,238.284,comb
162.381,255.343,comb
238.403,227.494,comb
257.749,103.15,comb
302.269,344.324,comb
193.214,388.121,comb
518.195,413.964,comb
376.826,262.788,comb
442.149,133.326,comb
332.68,436.007,comb
456.34,182.051,comb
239.521,484.519,comb
210.55,246.534,comb
312.35,458.685,comb
453.73,184.051,comb
313.388,118.529,comb
318.157,336.76,comb
394.931,313.799,comb
497.644,455.167,comb
341.725,211.159,comb
319.844,476.971,comb
435.125,126.459,comb
239.384,232.204,comb
315.013,476.932,comb
491.601,470.22,comb
322.393,453.534,comb
182.033,130.107,comb
461.791,265.689,comb
351.206,422.184,comb
208.558,234.147,comb
195.788,330.023,comb
468.592,206.371,comb
213.727,95.3242,comb
254.167,334.9,comb
273.601,322.42,comb
262.257,325.436,comb
460.976,181.886,comb
134.402,495.57,comb
188.5,311.078,comb
143.325,312.033,comb
413.894,238.656,comb
153.817,146.313,comb
383.913,169.932,comb
347.959,415.572,comb
142.509,246.463,comb
383.157,226.863,comb
269.428,295.195,comb
480.57,426.342,comb
398.68,395.954,comb
466.027,296.054,comb
424.624,429.503,comb
221.888,208.859,comb
149.969,338.73,comb
124.896,167.082,comb
449.551,418.036,comb
214.299,325.541,comb
503.237,367.177,comb
227.947,271.939,comb
197.338,354.002,comb
313.515,314.391,comb
271.891,499.032,comb
152.141,363.772,comb
246.518,206.296,comb
378.96,326.966,comb
437.585,207.298,comb
230.274,445.411,comb
396,351.229,comb
335.695,128.833,comb
369.172,240.121,comb
186.167,446.472,comb
381.262,234.025,comb
384.778,411.922,comb
378.58,439.756,comb
137.577,377.793,comb
195.515,125.278,comb
253.825,168.69,comb
393.76,222.139,comb
297.698,214.297,comb
453.49,460.551,comb
317.832,422.624,comb
423.944,501.609,comb
441.532,191.617,comb
379.225,301.065,comb
230.353,165.442,comb
460.965,377.448,comb
300.184,455.584,comb
252.1,422.664,comb
319.373,407.305,comb
196.422,323.115,comb
147.566,137.542,comb
256.646,496.695,comb
262.854,276.075,comb
241.969,269.311,comb
454.407,412.716,comb
296.577,423.986,comb
304.386,400.696,comb
157.597,501.26,comb
203.862,140.062,comb
450.156,378.988,comb
297.107,194.759,comb
348.046,336.597,comb
257.856,373.275,comb
420.811,298.493,comb
455.264,254.497,comb
199.343,419.157,comb
339.465,467.228,comb
420.81,214.944,comb
286.406,360.495,comb
185.21,468.355,comb
445.346,156.94,comb
156.286,368.59,comb
228.371,468.149,comb
200.4,185.725,comb
223.221,141.516,comb
341.167,131.235,comb
486.736,209.559,comb
420.343,108.127,comb
157.243,157.306,comb
260.041,192.764,comb
317.048,186.457,comb
167.564,372.612,comb
187.812,391.794,comb
387.975,234.228,comb
444.063,257.252,comb
400.622,372.604,comb
389.915,238.009,comb
284.776,248.067,comb
354.612,126.351,comb
410.959,410.615,comb
446.044,344.429,comb
451.358,210.13,comb
431.235,400.198,comb
377.381,468.782,comb
217.087,408.533,comb
221.098,470.21,comb
122.115,321.393,comb
259.801,159.745,comb
240.52,333.224,comb
451.31,345.244,comb
379.642,494.228,comb
311.547,218.07,comb
419.396,271.47,comb
280.156,488.128,comb
241.944,161.151,comb
440.167,429.223,comb
333.755,185.953,comb
180.497,103.439,comb
168.918,458.667,comb
473.455,320.212,comb
425.996,443.709,comb
355.839,179.613,comb
191.69,324.876,comb
277.38,505.525,comb
286.312,441.91,comb
433.279,251.021,comb
281.585,439.779,comb
337.26,434.1,comb
184.441,477.923,comb
241.832,260.687,comb
355.199,181.833,comb
404.148,383.884,comb
265.836,458.229,comb
414.852,267.206,comb
461.469,506.214,comb
286.002,265.846,comb
482.5,204.789,comb
328.187,154.173,comb
135.555,288.806,comb
424.3,249.747,comb
350.355,211.687,comb
372.258,323.916,comb
136.112,235.939,comb
506.85,222.479,comb
131.499,454.219,comb
294.803,399.215,comb
100.845,336.42,comb
245.25,252.813,comb
487.016,206.529,comb
357.682,444.679,comb
158.642,165.82,comb
474.424,283.721,comb
170.256,476.16,comb
274.726,213.406,comb
228.367,146.356,comb
499.613,163.625,comb
180.543,475.877,comb
320.401,148.475,comb
329.334,225.251,comb
463.806,184.559,comb
269.061,133.14,comb
489.958,432.561,comb
174.117,364.006,comb
454.494,473.794,comb
177.283,373.852,comb
144.106,415.849,comb
391.44,400.162,comb
321.775,252.97,comb
257.996,326.868,comb
373.423,501.428,comb
309.024,122.062,comb
108.013,118.746,comb
468.104,336.075,comb
374.132,148.816,comb
305.608,290.355,comb
207.837,238.738,comb
424.07,512.961,comb
278.827,464.779,comb
236.098,410.254,comb
405.808,306.198,comb
162.395,212.606,comb
211.783,309.507,comb
443.818,453.002,comb
315.359,444.409,comb
472.306,248.753,comb
278.906,388.427,comb
200.094,131.258,comb
468.32,330.77,comb
255.662,489.724,comb
362.789,331.392,comb
272.744,464.173,comb
183.166,274.991,comb
296.327,413.092,comb
289.498,140.059,comb
222.458,144.312,comb
260.084,244.919,comb
425.801,505.185,comb
503.475,455.054,comb
100.287,113.785,comb
352.147,256.219,comb
418.041,194.77,comb
380.853,284.008,comb
136.442,275.782,comb
224.899,146.343,comb
316.541,267.73,comb
368.647,471.508,comb
354.132,202.443,comb
124.2,267.608,comb
291.551,243.501,comb
369.509,471.746,comb
263.594,464.349,comb
351.275,362.327,comb
172.923,483.497,comb
294.629,210.529,comb
367.208,222.521,comb
452.949,185.319,comb
515.185,461.035,comb
195.959,348.33,comb
374.399,308.625,comb
400.5,169.716,comb
81.5164,182.64,comb
221.137,330.517,comb
314.669,265.561,comb
431.673,270.632,comb
335.141,415.491,comb
181.029,319.393,comb
129.551,160.646,comb
169.692,119.827,comb
294.245,356.598,comb
233.674,146.995,comb
194.733,218.822,comb
134.644,204.875,comb
293.07,364.533,comb
274.944,378.218,comb
284.486,309.268,comb
310.738,178.582,comb
138.512,162.118,comb
355.912,396.555,comb
455.265,150.147,comb
133.218,366.846,comb
527.325,326.46,comb
242.861,495.573,comb
491.82,292.267,comb
111.817,302.946,comb
424.982,118.27,comb
323.924,470.658,comb
146.947,415.71,comb
450.367,279.183,comb
423.673,182.052,comb
380.917,293.371,comb
271.399,500.42,comb
335.786,377.35,comb
384.615,149.606,comb
162.164,346.333,comb
141.604,174.787,comb
408.402,365.957,comb
401.82,113.459,comb
484.952,450.406,comb
196.066,311.356,comb
271.161,193.711,comb
232.888,314.214,comb
331.798,218.161,comb
269.58,458.572,comb
460.49,502.435,comb
201.949,468.736,comb
152.009,135.564,comb
290.172,442.825,comb
168.237,283.717,comb
313.396,436.1,comb
168.863,373.662,comb
315.497,283.573,comb
408.709,382.248,comb
229.784,192.151,comb
366.659,451.215,comb
327.242,324.882,comb
466.701,208.203,comb
266.564,284.736,comb
134.392,152.151,comb
137.051,145.936,comb
129.991,245.126,comb
210.048,157.875,comb
319.114,470.27,comb
362.378,284.116,comb
309.908,327.336,comb
461.29,321.077,comb
426.518,487.518,comb
303.302,350.39,comb
244.706,286.346,comb
450.022,254.47,comb
466.19,119.674,comb
244.987,118.334,comb
311.421,287.312,comb
321.805,163.432,comb
345.403,335.877,comb
318.727,145.958,comb
342.904,165.51,comb
286.595,459.494,comb
118.171,417.061,comb
187.784,186.376,comb
264.411,478.596,comb
435.812,435.255,comb
330.768,152.162,comb
399.99,400.814,comb
368.247,325.426,comb
138.916,285.231,comb
332.052,145.616,comb
136.719,391.384,comb
390.156,472.566,comb
343.841,499.267,comb
234.184,408.631,comb
408.809,200.814,comb
342.814,338.809,comb
467.681,414.316,comb
341.879,153.295,comb
295.82,144.27,comb
192,182.003,comb
178.367,476.935,comb
245.212,125.507,comb
204.628,367.662,comb
250.295,426.724,comb
182.465,310.949,comb
126.106,503.29,comb
205.845,267.275,comb
373.088,348.36,comb
442.24,374.498,comb
267.202,347.255,comb
288.597,408.002,comb
280.224,305.164,comb
244.48,374.707,comb
382.314,139.957,comb
317.122,413.198,comb
448.62,291.814,comb
187.116,413.172,comb
378.19,330.626,comb
203.723,162.15,comb
304.525,460.247,comb
196.891,400.149,comb
334.799,396.121,comb
330.672,341.544,comb
144.54,105.637,comb
196.818,120.645,comb
175.752,503.845,comb
438.128,313.562,comb
351.592,232.047,comb
278.276,448.459,comb
233.448,265.82,comb
308.024,226.872,comb
353.45,241.168,comb
185.139,134.821,comb
235.068,215.608,comb
434.731,256.399,comb
397.751,342.943,comb
335.419,299.082,comb
449.752,173.837,comb
464.726,335.568,comb
302.03,340.008,comb
295.941,374.593,comb
121.72,301.17,comb
155.84,233.807,comb
313.441,444.868,comb
248.628,137.813,comb
378.735,268.839,comb
229.409,454.941,comb
417.035,507.066,comb
469.515,195.711,comb
214.576,379.572,comb
137.739,378.332,comb
493.126,109.842,comb
398.729,325.36,comb
496.882,519.164,comb
289.665,385.644,comb
255.712,252.706,comb
180.164,270.841,comb
453.916,476.914,comb
269.054,190.964,comb
476.515,153.464,comb
476.742,228.403,comb
158.022,120.664,comb
221.91,462.834,comb
116.664,285.248,comb
303.014,506.861,comb
208.92,98.2583,comb
379.202,341.588,comb
485.123,400.949,comb
367.704,316.185,comb
256.895,257.582,comb
192.579,270.709,comb
475.183,425.943,comb
135.359,467.111,comb
382.509,388.684,comb
479.974,451.041,comb
282.049,101.322,comb
395.506,480.289,comb
414.942,278.856,comb
169.303,400.012,comb
195.815,502.307,comb
381.605,265.747,comb
186.093,169.49,comb
307.48,118.58,comb
330.639,237.684,comb
194.324,431.71,comb
455.126,290.044,comb
223.002,256.79,comb
230.564,205.428,comb
264.933,186.579,comb
303.883,320.118,comb
165.247,354.085,comb
461.252,283.285,comb
458.061,181.27,comb
358.018,454.663,comb
288.73,390.394,comb
194.959,388.038,comb
454.932,420.509,comb
153.298,359.563,comb
291.321,207.819,comb
372.104,136.028,comb
448.234,243.793,comb
347.947,494.209,comb
223.346,179.259,comb
280.226,151.046,comb
231.174,415.373,comb
176.245,369.558,comb
123.879,343.001,comb
309.706,203.233,comb
380.661,232.777,comb
346.435,140.182,comb
169.852,322.234,comb
262.692,336.016,comb
374.288,272.146,comb
285.088,282.422,comb
282.391,231.207,comb
485.752,220.469,comb
139.504,414.965,comb
271.907,473.287,comb
182.443,101.459,comb
422.781,481.753,comb
410.539,368.583,comb
284.164,446.669,comb
308.436,265.584,comb
380.455,395.354,comb
385.739,488.064,comb
287.615,243.501,comb
337.565,181.73,comb
275.841,336.872,comb
301.917,250.251,comb
207.353,197.127,comb
377.024,475.185,comb
457.639,454.082,comb
